timestamp,type,price,quantity,commission,usdt_balance,bnb_balance,pnl_usdt,pnl_pct,reason
2025-10-19 21:44:00,BUY,1115.95,0.8952013979120927,1.0,0.0,0.8952013979120927,,,
2025-10-19 22:32:00,SELL,1119.9,0.8952013979120927,1.0025360455217527,1001.533509476231,0.0,1.533509476230961,0.1533509476230961,FINAL_CLOSE
