timestamp,type,price,quantity,commission,usdt_balance,bnb_balance,pnl_usdt,pnl_pct,reason
2025-10-19 22:00:00,BUY,1118.26,0.8933521721245506,1.0,0.0,0.8933521721245506,,,
2025-10-19 22:25:00,SELL,1120.27,0.8933521721245506,1.0007956378659704,999.7948422281044,0.0,-0.20515777189564233,-0.02051577718956423,FINAL_CLOSE
