umbral_ma1,umbral_ma2,retorno_pct,total_trades,capital_final,win_rate,convergencias_detectadas,convergencias_filtradas
0.0005335598653040656,0.00020000000000000004,-1.7268785072165882,10,982.7312149278341,0.0,513,41
0.0005335598653040656,0.00027738377130600574,-1.5517168044618417,9,984.4828319553816,0.0,510,41
0.0005335598653040656,0.00038470878291971207,-1.5517168044618417,9,984.4828319553816,0.0,507,41
0.0005335598653040656,0.0005335598653040656,-1.6545649396582005,10,983.454350603418,0.0,496,41
0.0005335598653040656,0.0007400042382778307,-1.6545649396582005,10,983.454350603418,0.0,492,39
0.0005335598653040656,0.0010263258319796638,-1.6545649396582005,10,983.454350603418,0.0,483,39
0.0005335598653040656,0.001423430649316464,-1.78629925152253,10,982.1370074847747,0.0,471,39
0.0005335598653040656,0.0019741828084997846,-1.6528217756342427,9,983.4717822436576,0.0,448,35
0.0005335598653040656,0.0027380313633457616,-1.5209084300577274,9,984.7909156994227,0.0,419,33
0.0005335598653040656,0.0037974273275948587,-1.1596436356958066,7,988.4035636430419,0.0,388,27
0.0005335598653040656,0.0052667235669437385,-1.312784681753908,8,986.8721531824609,0.0,343,23
0.0005335598653040656,0.007304518227125356,-0.9406793092180464,6,990.5932069078195,0.0,273,16
0.0005335598653040656,0.010130774067067451,-0.46400192644804295,4,995.3599807355196,0.0,205,12
0.0005335598653040656,0.01405056158486125,-0.3012478558632097,3,996.9875214413679,0.0,146,8
0.0005335598653040656,0.0194869888068805,-0.1510592916083624,2,998.4894070839164,0.0,66,4
0.0005335598653040656,0.02702687223325214,-0.022729738679333877,1,999.7727026132067,0.0,26,4
0.0005335598653040656,0.03748407873332524,-0.1412350380248995,1,998.587649619751,0.0,14,2
0.0005335598653040656,0.051987375614905004,0.0,0,1000.0,0.0,5,1
0.0005335598653040656,0.07210227154182107,0.0,0,1000.0,0.0,2,1
0.0005335598653040656,0.1,0.0,0,1000.0,0.0,1,1
0.0007400042382778307,0.00020000000000000004,-1.7250739897037077,10,982.7492601029629,0.0,506,39
0.0007400042382778307,0.00027738377130600574,-1.5499090705826235,9,984.5009092941738,0.0,503,39
0.0007400042382778307,0.00038470878291971207,-1.5499090705826235,9,984.5009092941738,0.0,500,39
0.0007400042382778307,0.0005335598653040656,-1.652759094304133,10,983.4724090569587,0.0,490,39
0.0007400042382778307,0.0007400042382778307,-1.652759094304133,10,983.4724090569587,0.0,486,37
0.0007400042382778307,0.0010263258319796638,-1.652759094304133,10,983.4724090569587,0.0,477,37
0.0007400042382778307,0.001423430649316464,-1.7844958251093204,10,982.1550417489068,0.0,465,37
0.0007400042382778307,0.0019741828084997846,-1.4449653050097255,8,985.5503469499027,0.0,442,35
0.0007400042382778307,0.0027380313633457616,-1.3127731609670377,8,986.8722683903296,0.0,414,33
0.0007400042382778307,0.0037974273275948587,-1.1596436356958066,7,988.4035636430419,0.0,383,27
0.0007400042382778307,0.0052667235669437385,-1.1042095437360557,7,988.9579045626394,0.0,339,23
0.0007400042382778307,0.007304518227125356,-0.8942959844057555,6,991.0570401559424,0.0,270,16
0.0007400042382778307,0.010130774067067451,-0.46400192644804295,4,995.3599807355196,0.0,203,12
0.0007400042382778307,0.01405056158486125,-0.3012478558632097,3,996.9875214413679,0.0,146,8
0.0007400042382778307,0.0194869888068805,-0.1510592916083624,2,998.4894070839164,0.0,66,4
0.0007400042382778307,0.02702687223325214,-0.022729738679333877,1,999.7727026132067,0.0,26,4
0.0007400042382778307,0.03748407873332524,-0.1412350380248995,1,998.587649619751,0.0,14,2
0.0007400042382778307,0.051987375614905004,0.0,0,1000.0,0.0,5,1
0.0007400042382778307,0.07210227154182107,0.0,0,1000.0,0.0,2,1
0.0007400042382778307,0.1,0.0,0,1000.0,0.0,1,1
0.0010263258319796638,0.00020000000000000004,-1.7250739897037077,10,982.7492601029629,0.0,502,39
0.0010263258319796638,0.00027738377130600574,-1.5499090705826235,9,984.5009092941738,0.0,499,39
0.0010263258319796638,0.00038470878291971207,-1.5499090705826235,9,984.5009092941738,0.0,497,39
0.0010263258319796638,0.0005335598653040656,-1.652759094304133,10,983.4724090569587,0.0,487,39
0.0010263258319796638,0.0007400042382778307,-1.652759094304133,10,983.4724090569587,0.0,483,37
0.0010263258319796638,0.0010263258319796638,-1.652759094304133,10,983.4724090569587,0.0,475,37
0.0010263258319796638,0.001423430649316464,-1.7844958251093204,10,982.1550417489068,0.0,464,37
0.0010263258319796638,0.0019741828084997846,-1.4449653050097255,8,985.5503469499027,0.0,441,35
0.0010263258319796638,0.0027380313633457616,-1.3127731609670377,8,986.8722683903296,0.0,413,33
0.0010263258319796638,0.0037974273275948587,-1.1596436356958066,7,988.4035636430419,0.0,382,27
0.0010263258319796638,0.0052667235669437385,-1.1042095437360557,7,988.9579045626394,0.0,338,23
0.0010263258319796638,0.007304518227125356,-0.8942959844057555,6,991.0570401559424,0.0,270,16
0.0010263258319796638,0.010130774067067451,-0.46400192644804295,4,995.3599807355196,0.0,203,12
0.0010263258319796638,0.01405056158486125,-0.3012478558632097,3,996.9875214413679,0.0,146,8
0.0010263258319796638,0.0194869888068805,-0.1510592916083624,2,998.4894070839164,0.0,66,4
0.0010263258319796638,0.02702687223325214,-0.022729738679333877,1,999.7727026132067,0.0,26,4
0.0010263258319796638,0.03748407873332524,-0.1412350380248995,1,998.587649619751,0.0,14,2
0.0010263258319796638,0.051987375614905004,0.0,0,1000.0,0.0,5,1
0.0010263258319796638,0.07210227154182107,0.0,0,1000.0,0.0,2,1
0.0010263258319796638,0.1,0.0,0,1000.0,0.0,1,1
0.001423430649316464,0.00020000000000000004,-1.8567138542641488,10,981.4328614573585,0.0,495,39
0.001423430649316464,0.00027738377130600574,-1.6817835696238035,9,983.182164303762,0.0,492,39
0.001423430649316464,0.00038470878291971207,-1.6817835696238035,9,983.182164303762,0.0,490,39
0.001423430649316464,0.0005335598653040656,-1.7844958251093204,10,982.1550417489068,0.0,480,39
0.001423430649316464,0.0007400042382778307,-1.7844958251093204,10,982.1550417489068,0.0,476,37
0.001423430649316464,0.0010263258319796638,-1.7844958251093204,10,982.1550417489068,0.0,469,37
0.001423430649316464,0.001423430649316464,-1.7844958251093204,10,982.1550417489068,0.0,460,37
0.001423430649316464,0.0019741828084997846,-1.4449653050097255,8,985.5503469499027,0.0,438,35
0.001423430649316464,0.0027380313633457616,-1.3127731609670377,8,986.8722683903296,0.0,410,33
0.001423430649316464,0.0037974273275948587,-1.1596436356958066,7,988.4035636430419,0.0,380,27
0.001423430649316464,0.0052667235669437385,-1.1042095437360557,7,988.9579045626394,0.0,336,23
0.001423430649316464,0.007304518227125356,-0.8942959844057555,6,991.0570401559424,0.0,268,16
0.001423430649316464,0.010130774067067451,-0.46400192644804295,4,995.3599807355196,0.0,202,12
0.001423430649316464,0.01405056158486125,-0.3012478558632097,3,996.9875214413679,0.0,145,8
0.001423430649316464,0.0194869888068805,-0.1510592916083624,2,998.4894070839164,0.0,66,4
0.001423430649316464,0.02702687223325214,-0.022729738679333877,1,999.7727026132067,0.0,26,4
0.001423430649316464,0.03748407873332524,-0.1412350380248995,1,998.587649619751,0.0,14,2
0.001423430649316464,0.051987375614905004,0.0,0,1000.0,0.0,5,1
0.001423430649316464,0.07210227154182107,0.0,0,1000.0,0.0,2,1
0.001423430649316464,0.1,0.0,0,1000.0,0.0,1,1
0.0019741828084997846,0.00020000000000000004,-1.8567138542641488,10,981.4328614573585,0.0,490,37
0.0019741828084997846,0.00027738377130600574,-1.6817835696238035,9,983.182164303762,0.0,487,37
0.0019741828084997846,0.00038470878291971207,-1.6817835696238035,9,983.182164303762,0.0,485,37
0.0019741828084997846,0.0005335598653040656,-1.7844958251093204,10,982.1550417489068,0.0,475,37
0.0019741828084997846,0.0007400042382778307,-1.7844958251093204,10,982.1550417489068,0.0,472,37
0.0019741828084997846,0.0010263258319796638,-1.7844958251093204,10,982.1550417489068,0.0,466,37
0.0019741828084997846,0.001423430649316464,-1.7844958251093204,10,982.1550417489068,0.0,457,37
0.0019741828084997846,0.0019741828084997846,-1.4449653050097255,8,985.5503469499027,0.0,435,35
0.0019741828084997846,0.0027380313633457616,-1.3127731609670377,8,986.8722683903296,0.0,408,33
0.0019741828084997846,0.0037974273275948587,-1.1596436356958066,7,988.4035636430419,0.0,378,27
0.0019741828084997846,0.0052667235669437385,-1.1042095437360557,7,988.9579045626394,0.0,335,23
0.0019741828084997846,0.007304518227125356,-0.8942959844057555,6,991.0570401559424,0.0,267,16
0.0019741828084997846,0.010130774067067451,-0.46400192644804295,4,995.3599807355196,0.0,201,12
0.0019741828084997846,0.01405056158486125,-0.3012478558632097,3,996.9875214413679,0.0,145,8
0.0019741828084997846,0.0194869888068805,-0.1510592916083624,2,998.4894070839164,0.0,66,4
0.0019741828084997846,0.02702687223325214,-0.022729738679333877,1,999.7727026132067,0.0,26,4
0.0019741828084997846,0.03748407873332524,-0.1412350380248995,1,998.587649619751,0.0,14,2
0.0019741828084997846,0.051987375614905004,0.0,0,1000.0,0.0,5,1
0.0019741828084997846,0.07210227154182107,0.0,0,1000.0,0.0,2,1
0.0019741828084997846,0.1,0.0,0,1000.0,0.0,1,1
0.0027380313633457616,0.00020000000000000004,-1.8567138542641488,10,981.4328614573585,0.0,487,37
0.0027380313633457616,0.00027738377130600574,-1.6185572342746808,9,983.8144276572532,0.0,484,35
0.0027380313633457616,0.00038470878291971207,-1.6185572342746808,9,983.8144276572532,0.0,482,35
0.0027380313633457616,0.0005335598653040656,-1.6510158982717145,9,983.4898410172829,0.0,472,35
0.0027380313633457616,0.0007400042382778307,-1.6510158982717145,9,983.4898410172829,0.0,469,35
0.0027380313633457616,0.0010263258319796638,-1.6510158982717145,9,983.4898410172829,0.0,463,35
0.0027380313633457616,0.001423430649316464,-1.6510158982717145,9,983.4898410172829,0.0,454,35
0.0027380313633457616,0.0019741828084997846,-1.4449653050097255,8,985.5503469499027,0.0,433,35
0.0027380313633457616,0.0027380313633457616,-1.3127731609670377,8,986.8722683903296,0.0,406,33
0.0027380313633457616,0.0037974273275948587,-1.1596436356958066,7,988.4035636430419,0.0,378,27
0.0027380313633457616,0.0052667235669437385,-1.1042095437360557,7,988.9579045626394,0.0,335,23
0.0027380313633457616,0.007304518227125356,-0.8942959844057555,6,991.0570401559424,0.0,267,16
0.0027380313633457616,0.010130774067067451,-0.46400192644804295,4,995.3599807355196,0.0,201,12
0.0027380313633457616,0.01405056158486125,-0.3012478558632097,3,996.9875214413679,0.0,145,8
0.0027380313633457616,0.0194869888068805,-0.1510592916083624,2,998.4894070839164,0.0,66,4
0.0027380313633457616,0.02702687223325214,-0.022729738679333877,1,999.7727026132067,0.0,26,4
0.0027380313633457616,0.03748407873332524,-0.1412350380248995,1,998.587649619751,0.0,14,2
0.0027380313633457616,0.051987375614905004,0.0,0,1000.0,0.0,5,1
0.0027380313633457616,0.07210227154182107,0.0,0,1000.0,0.0,2,1
0.0027380313633457616,0.1,0.0,0,1000.0,0.0,1,1
0.0037974273275948587,0.00020000000000000004,-1.6510942180298682,9,983.4890578197013,0.0,480,37
0.0037974273275948587,0.00027738377130600574,-1.4124386369856439,8,985.8756136301436,0.0,477,35
0.0037974273275948587,0.00038470878291971207,-1.4124386369856439,8,985.8756136301436,0.0,475,35
0.0037974273275948587,0.0005335598653040656,-1.4449653050097255,8,985.5503469499027,0.0,465,35
0.0037974273275948587,0.0007400042382778307,-1.4449653050097255,8,985.5503469499027,0.0,462,35
0.0037974273275948587,0.0010263258319796638,-1.4449653050097255,8,985.5503469499027,0.0,456,35
0.0037974273275948587,0.001423430649316464,-1.4449653050097255,8,985.5503469499027,0.0,448,35
0.0037974273275948587,0.0019741828084997846,-1.4449653050097255,8,985.5503469499027,0.0,430,35
0.0037974273275948587,0.0027380313633457616,-1.3127731609670377,8,986.8722683903296,0.0,404,33
0.0037974273275948587,0.0037974273275948587,-1.1596436356958066,7,988.4035636430419,0.0,376,27
0.0037974273275948587,0.0052667235669437385,-1.1042095437360557,7,988.9579045626394,0.0,334,23
0.0037974273275948587,0.007304518227125356,-0.8942959844057555,6,991.0570401559424,0.0,266,16
0.0037974273275948587,0.010130774067067451,-0.46400192644804295,4,995.3599807355196,0.0,200,12
0.0037974273275948587,0.01405056158486125,-0.3012478558632097,3,996.9875214413679,0.0,144,8
0.0037974273275948587,0.0194869888068805,-0.1510592916083624,2,998.4894070839164,0.0,66,4
0.0037974273275948587,0.02702687223325214,-0.022729738679333877,1,999.7727026132067,0.0,26,4
0.0037974273275948587,0.03748407873332524,-0.1412350380248995,1,998.587649619751,0.0,14,2
0.0037974273275948587,0.051987375614905004,0.0,0,1000.0,0.0,5,1
0.0037974273275948587,0.07210227154182107,0.0,0,1000.0,0.0,2,1
0.0037974273275948587,0.1,0.0,0,1000.0,0.0,1,1
0.0052667235669437385,0.00020000000000000004,-1.5174329915399767,8,984.8256700846002,0.0,462,35
0.0052667235669437385,0.00027738377130600574,-1.1850295985115848,7,988.1497040148842,0.0,459,35
0.0052667235669437385,0.00038470878291971207,-1.1850295985115848,7,988.1497040148842,0.0,457,35
0.0052667235669437385,0.0005335598653040656,-1.4449653050097255,8,985.5503469499027,0.0,448,35
0.0052667235669437385,0.0007400042382778307,-1.4449653050097255,8,985.5503469499027,0.0,447,35
0.0052667235669437385,0.0010263258319796638,-1.4449653050097255,8,985.5503469499027,0.0,443,35
0.0052667235669437385,0.001423430649316464,-1.4449653050097255,8,985.5503469499027,0.0,435,35
0.0052667235669437385,0.0019741828084997846,-1.4449653050097255,8,985.5503469499027,0.0,420,35
0.0052667235669437385,0.0027380313633457616,-1.3127731609670377,8,986.8722683903296,0.0,396,33
0.0052667235669437385,0.0037974273275948587,-1.1596436356958066,7,988.4035636430419,0.0,371,27
0.0052667235669437385,0.0052667235669437385,-1.1042095437360557,7,988.9579045626394,0.0,329,23
0.0052667235669437385,0.007304518227125356,-0.8942959844057555,6,991.0570401559424,0.0,263,16
0.0052667235669437385,0.010130774067067451,-0.46400192644804295,4,995.3599807355196,0.0,199,12
0.0052667235669437385,0.01405056158486125,-0.3012478558632097,3,996.9875214413679,0.0,144,8
0.0052667235669437385,0.0194869888068805,-0.1510592916083624,2,998.4894070839164,0.0,66,4
0.0052667235669437385,0.02702687223325214,-0.022729738679333877,1,999.7727026132067,0.0,26,4
0.0052667235669437385,0.03748407873332524,-0.1412350380248995,1,998.587649619751,0.0,14,2
0.0052667235669437385,0.051987375614905004,0.0,0,1000.0,0.0,5,1
0.0052667235669437385,0.07210227154182107,0.0,0,1000.0,0.0,2,1
0.0052667235669437385,0.1,0.0,0,1000.0,0.0,1,1
0.007304518227125356,0.00020000000000000004,-1.2475591758021551,7,987.5244082419784,0.0,445,33
0.007304518227125356,0.00027738377130600574,-1.2475591758021551,7,987.5244082419784,0.0,442,33
0.007304518227125356,0.00038470878291971207,-1.2475591758021551,7,987.5244082419784,0.0,442,33
0.007304518227125356,0.0005335598653040656,-1.1868474035024974,7,988.131525964975,0.0,433,33
0.007304518227125356,0.0007400042382778307,-1.1868474035024974,7,988.131525964975,0.0,432,33
0.007304518227125356,0.0010263258319796638,-1.1868474035024974,7,988.131525964975,0.0,429,33
0.007304518227125356,0.001423430649316464,-1.1868474035024974,7,988.131525964975,0.0,421,33
0.007304518227125356,0.0019741828084997846,-1.1868474035024974,7,988.131525964975,0.0,407,33
0.007304518227125356,0.0027380313633457616,-1.2059019314682247,7,987.9409806853178,0.0,385,31
0.007304518227125356,0.0037974273275948587,-1.1596436356958066,7,988.4035636430419,0.0,361,27
0.007304518227125356,0.0052667235669437385,-1.1042095437360557,7,988.9579045626394,0.0,320,23
0.007304518227125356,0.007304518227125356,-0.8942959844057555,6,991.0570401559424,0.0,256,16
0.007304518227125356,0.010130774067067451,-0.46400192644804295,4,995.3599807355196,0.0,193,12
0.007304518227125356,0.01405056158486125,-0.3012478558632097,3,996.9875214413679,0.0,140,8
0.007304518227125356,0.0194869888068805,-0.1510592916083624,2,998.4894070839164,0.0,63,4
0.007304518227125356,0.02702687223325214,-0.022729738679333877,1,999.7727026132067,0.0,25,4
0.007304518227125356,0.03748407873332524,-0.1412350380248995,1,998.587649619751,0.0,13,2
0.007304518227125356,0.051987375614905004,0.0,0,1000.0,0.0,4,1
0.007304518227125356,0.07210227154182107,0.0,0,1000.0,0.0,2,1
0.007304518227125356,0.1,0.0,0,1000.0,0.0,1,1
0.010130774067067451,0.00020000000000000004,-0.7632279447919814,5,992.3677205520802,0.0,405,23
0.010130774067067451,0.00027738377130600574,-0.5434579973402833,4,994.5654200265972,0.0,403,21
0.010130774067067451,0.00038470878291971207,-0.5434579973402833,4,994.5654200265972,0.0,403,21
0.010130774067067451,0.0005335598653040656,-0.719543687694113,5,992.8045631230589,0.0,396,21
0.010130774067067451,0.0007400042382778307,-0.719543687694113,5,992.8045631230589,0.0,395,21
0.010130774067067451,0.0010263258319796638,-0.719543687694113,5,992.8045631230589,0.0,393,21
0.010130774067067451,0.001423430649316464,-0.719543687694113,5,992.8045631230589,0.0,386,21
0.010130774067067451,0.0019741828084997846,-0.719543687694113,5,992.8045631230589,0.0,375,21
0.010130774067067451,0.0027380313633457616,-0.719543687694113,5,992.8045631230589,0.0,354,21
0.010130774067067451,0.0037974273275948587,-0.6794561399494,5,993.205438600506,0.0,333,19
0.010130774067067451,0.0052667235669437385,-1.1042095437360557,7,988.9579045626394,0.0,304,19
0.010130774067067451,0.007304518227125356,-0.8942959844057555,6,991.0570401559424,0.0,245,16
0.010130774067067451,0.010130774067067451,-0.45121748632848263,4,995.4878251367152,0.0,186,12
0.010130774067067451,0.01405056158486125,-0.28844251155111356,3,997.1155748844889,0.0,134,8
0.010130774067067451,0.0194869888068805,-0.13823465702195106,2,998.6176534297805,0.0,59,4
0.010130774067067451,0.02702687223325214,-0.022729738679333877,1,999.7727026132067,0.0,24,4
0.010130774067067451,0.03748407873332524,-0.1412350380248995,1,998.587649619751,0.0,13,2
0.010130774067067451,0.051987375614905004,0.0,0,1000.0,0.0,4,1
0.010130774067067451,0.07210227154182107,0.0,0,1000.0,0.0,2,1
0.010130774067067451,0.1,0.0,0,1000.0,0.0,1,1
0.01405056158486125,0.00020000000000000004,-1.0216914832960013,6,989.78308516704,0.0,340,17
0.01405056158486125,0.00027738377130600574,-0.7049426622148758,5,992.9505733778512,0.0,339,15
0.01405056158486125,0.00038470878291971207,-0.7049426622148758,5,992.9505733778512,0.0,339,15
0.01405056158486125,0.0005335598653040656,-0.7049426622148758,5,992.9505733778512,0.0,336,15
0.01405056158486125,0.0007400042382778307,-0.7049426622148758,5,992.9505733778512,0.0,335,15
0.01405056158486125,0.0010263258319796638,-0.7049426622148758,5,992.9505733778512,0.0,333,15
0.01405056158486125,0.001423430649316464,-0.7049426622148758,5,992.9505733778512,0.0,327,15
0.01405056158486125,0.0019741828084997846,-0.7049426622148758,5,992.9505733778512,0.0,319,15
0.01405056158486125,0.0027380313633457616,-0.7049426622148758,5,992.9505733778512,0.0,301,15
0.01405056158486125,0.0037974273275948587,-0.6374942112969734,5,993.6250578870303,0.0,284,15
0.01405056158486125,0.0052667235669437385,-0.8069285564709162,6,991.9307144352908,0.0,262,15
0.01405056158486125,0.007304518227125356,-0.8123909305362418,6,991.8760906946376,0.0,221,14
0.01405056158486125,0.010130774067067451,-0.4091591291455075,4,995.9084087085449,0.0,174,10
0.01405056158486125,0.01405056158486125,-0.2573099481820691,3,997.4269005181793,0.0,127,6
0.01405056158486125,0.0194869888068805,-0.13823465702195106,2,998.6176534297805,0.0,58,4
0.01405056158486125,0.02702687223325214,-0.022729738679333877,1,999.7727026132067,0.0,23,4
0.01405056158486125,0.03748407873332524,-0.1412350380248995,1,998.587649619751,0.0,12,2
0.01405056158486125,0.051987375614905004,0.0,0,1000.0,0.0,4,1
0.01405056158486125,0.07210227154182107,0.0,0,1000.0,0.0,2,1
0.01405056158486125,0.1,0.0,0,1000.0,0.0,1,1
0.0194869888068805,0.00020000000000000004,-0.8287849476866995,5,991.712150523133,0.0,253,13
0.0194869888068805,0.00027738377130600574,-0.641104272319103,4,993.588957276809,0.0,252,11
0.0194869888068805,0.00038470878291971207,-0.641104272319103,4,993.588957276809,0.0,252,11
0.0194869888068805,0.0005335598653040656,-0.641104272319103,4,993.588957276809,0.0,249,11
0.0194869888068805,0.0007400042382778307,-0.641104272319103,4,993.588957276809,0.0,248,11
0.0194869888068805,0.0010263258319796638,-0.641104272319103,4,993.588957276809,0.0,246,11
0.0194869888068805,0.001423430649316464,-0.641104272319103,4,993.588957276809,0.0,243,11
0.0194869888068805,0.0019741828084997846,-0.641104272319103,4,993.588957276809,0.0,237,11
0.0194869888068805,0.0027380313633457616,-0.641104272319103,4,993.588957276809,0.0,227,11
0.0194869888068805,0.0037974273275948587,-0.6939783087863588,5,993.0602169121364,0.0,216,13
0.0194869888068805,0.0052667235669437385,-0.6939783087863588,5,993.0602169121364,0.0,202,13
0.0194869888068805,0.007304518227125356,-0.6939783087863588,5,993.0602169121364,0.0,177,12
0.0194869888068805,0.010130774067067451,-0.2902651192945996,3,997.097348807054,0.0,147,8
0.0194869888068805,0.01405056158486125,-0.13823465702195106,2,998.6176534297805,0.0,108,4
0.0194869888068805,0.0194869888068805,-0.13823465702195106,2,998.6176534297805,0.0,53,4
0.0194869888068805,0.02702687223325214,-0.022729738679333877,1,999.7727026132067,0.0,21,4
0.0194869888068805,0.03748407873332524,-0.1412350380248995,1,998.587649619751,0.0,11,2
0.0194869888068805,0.051987375614905004,0.0,0,1000.0,0.0,3,1
0.0194869888068805,0.07210227154182107,0.0,0,1000.0,0.0,2,1
0.0194869888068805,0.1,0.0,0,1000.0,0.0,1,1
0.02702687223325214,0.00020000000000000004,-0.5253853217703182,3,994.7461467822968,0.0,140,8
0.02702687223325214,0.00027738377130600574,-0.5253853217703182,3,994.7461467822968,0.0,140,8
0.02702687223325214,0.00038470878291971207,-0.5253853217703182,3,994.7461467822968,0.0,140,8
0.02702687223325214,0.0005335598653040656,-0.5253853217703182,3,994.7461467822968,0.0,139,8
0.02702687223325214,0.0007400042382778307,-0.5253853217703182,3,994.7461467822968,0.0,139,8
0.02702687223325214,0.0010263258319796638,-0.5253853217703182,3,994.7461467822968,0.0,138,8
