datetime,open,high,low,close,volume,trades_count
2025-10-18 23:15:27,1092.86,1092.86,1092.86,1092.86,0.009,3
2025-10-18 23:15:28,1092.86,1092.86,1092.86,1092.86,0.0,0
2025-10-18 23:15:29,1092.85,1092.85,1092.68,1092.68,6.246,52
2025-10-18 23:15:30,1092.68,1092.68,1092.68,1092.68,0.009,1
2025-10-18 23:15:31,1092.68,1092.7,1092.68,1092.7,0.146,17
2025-10-18 23:15:32,1092.71,1092.71,1092.71,1092.71,0.04,8
2025-10-18 23:15:33,1092.71,1092.71,1092.71,1092.71,0.0,0
2025-10-18 23:15:34,1092.73,1092.73,1092.73,1092.73,0.01,1
2025-10-18 23:15:35,1092.73,1092.73,1092.73,1092.73,0.005,1
2025-10-18 23:15:36,1092.73,1092.73,1092.73,1092.73,0.025,5
2025-10-18 23:15:37,1092.73,1092.8,1092.73,1092.8,0.133,21
2025-10-18 23:15:38,1092.8,1092.8,1092.8,1092.8,0.0,0
2025-10-18 23:15:39,1092.8,1092.8,1092.8,1092.8,0.0,0
2025-10-18 23:15:40,1092.8,1092.8,1092.8,1092.8,0.005,1
2025-10-18 23:15:41,1092.8,1092.8,1092.79,1092.79,0.163,12
2025-10-18 23:15:42,1092.8,1092.8,1092.78,1092.78,0.245,18
2025-10-18 23:15:43,1092.78,1092.78,1092.78,1092.78,0.01,1
2025-10-18 23:15:44,1092.77,1092.77,1092.73,1092.73,0.102,15
2025-10-18 23:15:45,1092.74,1092.74,1092.74,1092.74,0.084,1
2025-10-18 23:15:46,1092.74,1092.74,1092.74,1092.74,0.0,0
2025-10-18 23:15:47,1092.74,1092.74,1092.74,1092.74,0.0,0
2025-10-18 23:15:48,1092.74,1092.74,1092.74,1092.74,0.068,1
2025-10-18 23:15:49,1092.74,1092.74,1092.74,1092.74,0.0,0
2025-10-18 23:15:50,1092.74,1092.74,1092.74,1092.74,0.0,0
2025-10-18 23:15:51,1092.74,1092.74,1092.74,1092.74,0.0,0
2025-10-18 23:15:52,1092.74,1092.74,1092.52,1092.52,1.009,46
2025-10-18 23:15:53,1092.52,1092.52,1092.52,1092.52,0.0,0
2025-10-18 23:15:54,1092.52,1092.52,1092.52,1092.52,0.0,0
2025-10-18 23:15:55,1092.52,1092.52,1092.52,1092.52,0.0,0
2025-10-18 23:15:56,1092.51,1092.51,1092.42,1092.42,0.85,43
2025-10-18 23:15:57,1092.42,1092.42,1092.42,1092.42,0.043,3
2025-10-18 23:15:58,1092.42,1092.42,1092.42,1092.42,0.009,1
2025-10-18 23:15:59,1092.42,1092.42,1092.42,1092.42,0.0,0
2025-10-18 23:16:00,1092.42,1092.42,1092.42,1092.42,0.015,2
2025-10-18 23:16:01,1092.42,1092.42,1092.42,1092.42,2.163,2
2025-10-18 23:16:02,1092.42,1092.42,1092.42,1092.42,0.0,0
2025-10-18 23:16:03,1092.42,1092.42,1092.42,1092.42,0.0,0
2025-10-18 23:16:04,1092.41,1092.41,1092.38,1092.38,0.578,22
2025-10-18 23:16:05,1092.37,1092.37,1092.32,1092.32,0.674,35
2025-10-18 23:16:06,1092.32,1092.32,1092.32,1092.32,0.0,0
2025-10-18 23:16:07,1092.32,1092.32,1092.28,1092.28,5.18,26
2025-10-18 23:16:08,1092.28,1092.28,1092.28,1092.28,0.0,0
2025-10-18 23:16:09,1092.27,1092.27,1092.21,1092.21,0.378,41
2025-10-18 23:16:10,1092.2,1092.2,1092.07,1092.07,2.775,99
2025-10-18 23:16:11,1092.06,1092.06,1092.01,1092.01,0.242,38
2025-10-18 23:16:12,1092.01,1092.01,1091.97,1091.97,0.415,36
2025-10-18 23:16:13,1091.97,1091.97,1091.97,1091.97,0.009,2
2025-10-18 23:16:14,1091.96,1091.97,1091.96,1091.97,0.045,2
2025-10-18 23:16:15,1091.96,1091.96,1091.86,1091.86,0.514,35
2025-10-18 23:16:16,1091.86,1091.86,1091.86,1091.86,0.012,1
2025-10-18 23:16:17,1091.87,1091.92,1091.87,1091.92,2.632,22
2025-10-18 23:16:18,1091.95,1091.95,1091.95,1091.95,1.152,1
2025-10-18 23:16:19,1091.94,1091.94,1091.94,1091.94,0.037,1
2025-10-18 23:16:20,1091.95,1091.95,1091.95,1091.95,1.0,10
2025-10-18 23:16:21,1091.95,1091.98,1091.95,1091.97,0.792,15
2025-10-18 23:16:22,1091.97,1091.97,1091.97,1091.97,2.046,2
2025-10-18 23:16:23,1091.97,1091.97,1091.97,1091.97,0.044,1
2025-10-18 23:16:24,1091.97,1091.97,1091.77,1091.77,14.157,133
2025-10-18 23:16:25,1091.76,1091.76,1091.69,1091.69,0.306,25
2025-10-18 23:16:26,1091.69,1091.69,1091.69,1091.69,0.0,0
2025-10-18 23:16:27,1091.69,1091.69,1091.69,1091.69,0.0,0
2025-10-18 23:16:28,1091.69,1091.79,1091.69,1091.79,0.44,68
2025-10-18 23:16:29,1091.8,1091.8,1091.8,1091.8,0.112,7
2025-10-18 23:16:30,1091.79,1091.79,1091.79,1091.79,1.117,2
2025-10-18 23:16:31,1091.8,1091.8,1091.8,1091.8,1.164,6
2025-10-18 23:16:32,1091.8,1091.8,1091.8,1091.8,0.049,1
2025-10-18 23:16:33,1091.8,1091.8,1091.79,1091.79,0.028,2
2025-10-18 23:16:34,1091.79,1091.79,1091.73,1091.73,0.332,22
2025-10-18 23:16:35,1091.69,1091.69,1091.68,1091.68,0.105,2
2025-10-18 23:16:36,1091.69,1091.69,1091.69,1091.69,0.029,2
2025-10-18 23:16:37,1091.69,1091.69,1091.69,1091.69,0.0,0
2025-10-18 23:16:38,1091.68,1091.68,1091.68,1091.68,0.379,1
2025-10-18 23:16:39,1091.68,1091.68,1091.68,1091.68,0.0,0
2025-10-18 23:16:40,1091.69,1091.69,1091.69,1091.69,0.018,1
2025-10-18 23:16:41,1091.69,1091.69,1091.69,1091.69,0.0,0
2025-10-18 23:16:42,1091.68,1091.68,1091.68,1091.68,0.747,1
2025-10-18 23:16:43,1091.68,1091.68,1091.68,1091.68,0.073,1
2025-10-18 23:16:44,1091.68,1091.68,1091.68,1091.68,0.0,0
2025-10-18 23:16:45,1091.68,1091.68,1091.68,1091.68,0.0,0
2025-10-18 23:16:46,1091.68,1091.68,1091.68,1091.68,0.0,0
2025-10-18 23:16:47,1091.68,1091.68,1091.68,1091.68,0.054,1
2025-10-18 23:16:48,1091.68,1091.68,1091.68,1091.68,0.0,0
2025-10-18 23:16:49,1091.68,1091.68,1091.68,1091.68,0.064,1
2025-10-18 23:16:50,1091.69,1091.69,1091.69,1091.69,0.018,1
2025-10-18 23:16:51,1091.69,1091.69,1091.69,1091.69,0.0,0
2025-10-18 23:16:52,1091.69,1091.69,1091.69,1091.69,0.013,1
2025-10-18 23:16:53,1091.69,1091.69,1091.69,1091.69,0.01,1
2025-10-18 23:16:54,1091.68,1091.68,1091.68,1091.68,0.15,1
2025-10-18 23:16:55,1091.68,1091.68,1091.68,1091.68,0.009,1
2025-10-18 23:16:56,1091.68,1091.68,1091.68,1091.68,0.0,0
2025-10-18 23:16:57,1091.69,1091.74,1091.69,1091.74,0.873,23
2025-10-18 23:16:58,1091.74,1091.74,1091.74,1091.74,0.046,1
2025-10-18 23:16:59,1091.75,1091.75,1091.74,1091.74,0.025,2
2025-10-18 23:17:00,1091.74,1091.74,1091.74,1091.74,0.0,0
2025-10-18 23:17:01,1091.74,1091.74,1091.74,1091.74,0.0,0
2025-10-18 23:17:02,1091.75,1091.75,1091.75,1091.75,0.011,2
2025-10-18 23:17:03,1091.75,1091.75,1091.75,1091.75,0.0,0
2025-10-18 23:17:04,1091.75,1091.75,1091.75,1091.75,0.018,1
2025-10-18 23:17:05,1091.75,1091.75,1091.75,1091.75,0.0,0
2025-10-18 23:17:06,1091.75,1091.75,1091.75,1091.75,0.0,0
2025-10-18 23:17:07,1091.75,1091.75,1091.75,1091.75,0.0,0
2025-10-18 23:17:08,1091.75,1091.75,1091.75,1091.75,0.0,0
2025-10-18 23:17:09,1091.75,1091.75,1091.75,1091.75,0.0,0
2025-10-18 23:17:10,1091.74,1091.74,1091.74,1091.74,0.014,1
2025-10-18 23:17:11,1091.74,1091.74,1091.68,1091.68,0.911,22
2025-10-18 23:17:12,1091.68,1091.68,1091.68,1091.68,0.032,1
2025-10-18 23:17:13,1091.69,1091.69,1091.69,1091.69,0.274,1
2025-10-18 23:17:14,1091.69,1091.69,1091.69,1091.69,0.0,0
2025-10-18 23:17:15,1091.69,1091.69,1091.69,1091.69,0.011,1
2025-10-18 23:17:16,1091.68,1091.68,1091.68,1091.68,1.26,2
2025-10-18 23:17:17,1091.68,1091.69,1091.68,1091.69,0.112,2
2025-10-18 23:17:18,1091.68,1091.68,1091.68,1091.68,0.092,1
2025-10-18 23:17:19,1091.69,1091.69,1091.68,1091.68,0.278,2
2025-10-18 23:17:20,1091.68,1091.68,1091.68,1091.68,0.0,0
2025-10-18 23:17:21,1091.68,1091.68,1091.68,1091.68,0.0,0
2025-10-18 23:17:22,1091.68,1091.68,1091.66,1091.66,15.79,24
2025-10-18 23:17:23,1091.65,1091.65,1091.64,1091.64,20.912,22
2025-10-18 23:17:24,1091.65,1091.65,1091.65,1091.65,1.012,8
2025-10-18 23:17:25,1091.65,1091.65,1091.65,1091.65,0.01,1
2025-10-18 23:17:26,1091.65,1091.65,1091.65,1091.65,0.0,0
2025-10-18 23:17:27,1091.64,1091.64,1091.6,1091.61,1.161,20
2025-10-18 23:17:28,1091.61,1091.61,1091.61,1091.61,2.806,3
2025-10-18 23:17:29,1091.61,1091.61,1091.61,1091.61,2.275,3
2025-10-18 23:17:30,1091.61,1091.64,1091.61,1091.64,29.708,25
2025-10-18 23:17:31,1091.64,1091.64,1091.64,1091.64,0.0,0
2025-10-18 23:17:32,1091.64,1091.64,1091.64,1091.64,0.012,1
2025-10-18 23:17:33,1091.65,1091.65,1091.65,1091.65,0.009,1
2025-10-18 23:17:34,1091.65,1091.65,1091.65,1091.65,0.009,1
2025-10-18 23:17:35,1091.64,1091.65,1091.64,1091.65,0.033,2
2025-10-18 23:17:36,1091.65,1091.65,1091.65,1091.65,0.009,1
2025-10-18 23:17:37,1091.64,1091.64,1091.64,1091.64,0.193,1
2025-10-18 23:17:38,1091.64,1091.64,1091.64,1091.64,0.0,0
2025-10-18 23:17:39,1091.64,1091.64,1091.64,1091.64,0.0,0
2025-10-18 23:17:40,1091.64,1091.64,1091.48,1091.48,6.339,65
2025-10-18 23:17:41,1091.48,1091.48,1091.48,1091.48,0.457,2
2025-10-18 23:17:42,1091.47,1091.47,1091.41,1091.41,0.906,43
2025-10-18 23:17:43,1091.4,1091.4,1091.33,1091.33,0.258,31
2025-10-18 23:17:44,1091.32,1091.32,1091.32,1091.32,0.005,1
2025-10-18 23:17:45,1091.33,1091.33,1091.33,1091.33,0.059,2
2025-10-18 23:17:46,1091.33,1091.33,1091.33,1091.33,0.0,0
2025-10-18 23:17:47,1091.33,1091.33,1091.33,1091.33,0.012,1
2025-10-18 23:17:48,1091.32,1091.32,1091.32,1091.32,0.033,2
2025-10-18 23:17:49,1091.33,1091.34,1091.33,1091.34,0.173,18
2025-10-18 23:17:50,1091.34,1091.34,1091.34,1091.34,0.0,0
2025-10-18 23:17:51,1091.34,1091.35,1091.34,1091.35,0.525,4
2025-10-18 23:17:52,1091.34,1091.43,1091.34,1091.43,0.288,25
2025-10-18 23:17:53,1091.43,1091.43,1091.43,1091.43,0.22,2
2025-10-18 23:17:54,1091.43,1091.43,1091.43,1091.43,0.0,0
2025-10-18 23:17:55,1091.43,1091.43,1091.42,1091.42,0.249,3
2025-10-18 23:17:56,1091.43,1091.43,1091.43,1091.43,0.956,3
2025-10-18 23:17:57,1091.43,1091.47,1091.43,1091.47,0.125,15
2025-10-18 23:17:58,1091.48,1091.57,1091.48,1091.57,0.563,44
2025-10-18 23:17:59,1091.58,1091.64,1091.58,1091.64,0.8,37
2025-10-18 23:18:00,1091.64,1091.64,1091.64,1091.64,0.0,0
2025-10-18 23:18:01,1091.64,1091.64,1091.64,1091.64,0.0,0
2025-10-18 23:18:02,1091.64,1091.65,1091.64,1091.65,0.16,2
2025-10-18 23:18:03,1091.65,1091.65,1091.65,1091.65,0.0,0
2025-10-18 23:18:04,1091.64,1091.64,1091.64,1091.64,0.008,1
2025-10-18 23:18:05,1091.64,1091.64,1091.64,1091.64,0.0,0
2025-10-18 23:18:06,1091.64,1091.64,1091.64,1091.64,0.0,0
2025-10-18 23:18:07,1091.64,1091.64,1091.64,1091.64,0.0,0
2025-10-18 23:18:08,1091.64,1091.64,1091.64,1091.64,0.0,0
2025-10-18 23:18:09,1091.64,1091.64,1091.64,1091.64,0.0,0
2025-10-18 23:18:10,1091.64,1091.64,1091.64,1091.64,0.0,0
2025-10-18 23:18:11,1091.65,1091.89,1091.65,1091.89,17.699,54
2025-10-18 23:18:12,1091.89,1091.89,1091.6,1091.61,17.496,59
2025-10-18 23:18:13,1091.61,1091.61,1091.61,1091.61,0.0,0
2025-10-18 23:18:14,1091.61,1091.61,1091.54,1091.54,0.873,58
2025-10-18 23:18:15,1091.54,1091.54,1091.43,1091.43,1.446,68
2025-10-18 23:18:16,1091.42,1091.42,1091.41,1091.41,1.028,18
2025-10-18 23:18:17,1091.41,1091.41,1091.41,1091.41,0.01,1
2025-10-18 23:18:18,1091.41,1091.41,1091.41,1091.41,0.0,0
2025-10-18 23:18:19,1091.41,1091.41,1091.41,1091.41,0.03,1
2025-10-18 23:18:20,1091.4,1091.41,1091.4,1091.41,0.173,12
2025-10-18 23:18:21,1091.41,1091.41,1091.4,1091.41,0.469,4
2025-10-18 23:18:22,1091.41,1091.41,1091.41,1091.41,0.013,1
2025-10-18 23:18:23,1091.4,1091.4,1091.01,1091.11,30.164,162
2025-10-18 23:18:24,1091.11,1091.12,1091.11,1091.12,1.01,23
2025-10-18 23:18:25,1091.12,1091.12,1091.12,1091.12,0.0,0
2025-10-18 23:18:26,1091.13,1091.19,1091.13,1091.19,2.099,37
2025-10-18 23:18:27,1091.19,1091.19,1091.19,1091.19,0.065,13
2025-10-18 23:18:28,1091.19,1091.19,1091.19,1091.19,0.169,1
2025-10-18 23:18:29,1091.19,1091.19,1091.19,1091.19,0.0,0
2025-10-18 23:18:30,1091.19,1091.19,1091.19,1091.19,0.0,0
2025-10-18 23:18:31,1091.2,1091.2,1091.2,1091.2,0.009,2
2025-10-18 23:18:32,1091.2,1091.2,1091.2,1091.2,0.017,4
2025-10-18 23:18:33,1091.2,1091.2,1091.2,1091.2,0.02,5
2025-10-18 23:18:34,1091.2,1091.2,1091.2,1091.2,0.0,0
2025-10-18 23:18:35,1091.2,1091.33,1091.2,1091.33,0.461,38
2025-10-18 23:18:36,1091.32,1091.32,1091.32,1091.32,0.037,1
2025-10-18 23:18:37,1091.32,1091.32,1091.32,1091.32,0.0,0
2025-10-18 23:18:38,1091.32,1091.32,1091.32,1091.32,0.018,1
2025-10-18 23:18:39,1091.32,1091.32,1091.32,1091.32,0.0,0
2025-10-18 23:18:40,1091.32,1091.32,1091.32,1091.32,0.0,0
2025-10-18 23:18:41,1091.33,1091.33,1091.33,1091.33,0.061,6
2025-10-18 23:18:42,1091.32,1091.32,1091.32,1091.32,0.187,2
2025-10-18 23:18:43,1091.32,1091.32,1091.32,1091.32,0.0,0
2025-10-18 23:18:44,1091.32,1091.32,1091.32,1091.32,0.0,0
2025-10-18 23:18:45,1091.32,1091.32,1091.32,1091.32,0.0,0
2025-10-18 23:18:46,1091.33,1091.33,1091.33,1091.33,0.285,2
2025-10-18 23:18:47,1091.33,1091.33,1091.33,1091.33,0.0,0
2025-10-18 23:18:48,1091.33,1091.33,1091.33,1091.33,0.0,0
2025-10-18 23:18:49,1091.32,1091.37,1091.32,1091.37,2.282,43
2025-10-18 23:18:50,1091.37,1091.37,1091.37,1091.37,0.008,2
2025-10-18 23:18:51,1091.37,1091.43,1091.37,1091.43,0.249,39
2025-10-18 23:18:52,1091.43,1091.43,1091.43,1091.43,0.0,0
2025-10-18 23:18:53,1091.45,1091.45,1091.44,1091.44,0.152,11
2025-10-18 23:18:54,1091.44,1091.44,1091.44,1091.44,0.0,0
2025-10-18 23:18:55,1091.44,1091.44,1091.44,1091.44,0.0,0
2025-10-18 23:18:56,1091.44,1091.44,1091.44,1091.44,0.0,0
2025-10-18 23:18:57,1091.45,1091.45,1091.45,1091.45,0.032,3
2025-10-18 23:18:58,1091.45,1091.45,1091.45,1091.45,0.044,8
2025-10-18 23:18:59,1091.45,1091.45,1091.45,1091.45,0.0,0
2025-10-18 23:19:00,1091.45,1091.49,1091.45,1091.49,0.22,20
2025-10-18 23:19:01,1091.49,1091.49,1091.49,1091.49,0.008,1
2025-10-18 23:19:02,1091.49,1091.49,1091.49,1091.49,0.0,0
2025-10-18 23:19:03,1091.49,1091.49,1091.49,1091.49,0.024,7
2025-10-18 23:19:04,1091.49,1091.49,1091.49,1091.49,0.0,0
2025-10-18 23:19:05,1091.49,1091.49,1091.49,1091.49,0.0,0
2025-10-18 23:19:06,1091.49,1091.49,1091.49,1091.49,0.0,0
2025-10-18 23:19:07,1091.49,1091.49,1091.49,1091.49,0.0,0
2025-10-18 23:19:08,1091.49,1091.49,1091.49,1091.49,0.0,0
2025-10-18 23:19:09,1091.49,1091.49,1091.49,1091.49,0.084,7
2025-10-18 23:19:10,1091.49,1091.49,1091.49,1091.49,3.0,2
2025-10-18 23:19:11,1091.49,1091.49,1091.49,1091.49,0.0,0
2025-10-18 23:19:12,1091.49,1091.49,1091.49,1091.49,0.864,7
2025-10-18 23:19:13,1091.49,1091.49,1091.49,1091.49,0.0,0
2025-10-18 23:19:14,1091.48,1091.48,1091.46,1091.46,0.235,28
2025-10-18 23:19:15,1091.45,1091.45,1091.13,1091.13,34.533,102
2025-10-18 23:19:16,1091.13,1091.13,1091.13,1091.13,0.0,0
2025-10-18 23:19:17,1091.14,1091.14,1091.14,1091.14,0.928,1
2025-10-18 23:19:18,1091.14,1091.14,1091.13,1091.14,0.33,22
2025-10-18 23:19:19,1091.14,1091.14,1091.14,1091.14,0.0,0
2025-10-18 23:19:20,1091.13,1091.14,1091.13,1091.13,0.067,3
2025-10-18 23:19:21,1091.14,1091.28,1091.14,1091.28,1.402,71
2025-10-18 23:19:22,1091.28,1091.28,1091.28,1091.28,0.017,1
2025-10-18 23:19:23,1091.29,1091.29,1091.29,1091.29,0.12,16
2025-10-18 23:19:24,1091.29,1091.29,1091.29,1091.29,0.0,0
2025-10-18 23:19:25,1091.29,1091.33,1091.29,1091.33,0.115,18
2025-10-18 23:19:26,1091.35,1091.35,1091.35,1091.35,0.054,1
2025-10-18 23:19:27,1091.35,1091.35,1091.35,1091.35,0.0,0
2025-10-18 23:19:28,1091.35,1091.35,1091.35,1091.35,0.0,0
2025-10-18 23:19:29,1091.35,1091.35,1091.35,1091.35,0.023,2
2025-10-18 23:19:30,1091.35,1091.35,1091.35,1091.35,0.167,4
2025-10-18 23:19:31,1091.35,1091.35,1091.2,1091.2,0.404,47
2025-10-18 23:19:32,1091.2,1091.2,1091.2,1091.2,0.0,0
2025-10-18 23:19:33,1091.18,1091.18,1091.07,1091.07,0.584,44
2025-10-18 23:19:34,1091.07,1091.07,1091.07,1091.07,0.0,0
2025-10-18 23:19:35,1091.07,1091.07,1091.07,1091.07,0.0,0
2025-10-18 23:19:36,1091.07,1091.07,1091.06,1091.06,0.225,15
2025-10-18 23:19:37,1091.06,1091.06,1091.06,1091.06,0.0,0
2025-10-18 23:19:38,1091.05,1091.05,1091.0,1091.0,5.288,24
2025-10-18 23:19:39,1091.0,1091.0,1091.0,1091.0,0.0,0
2025-10-18 23:19:40,1091.0,1091.0,1091.0,1091.0,0.0,0
2025-10-18 23:19:41,1091.0,1091.0,1091.0,1091.0,0.142,1
2025-10-18 23:19:42,1091.0,1091.0,1091.0,1091.0,0.0,0
2025-10-18 23:19:43,1091.0,1091.0,1091.0,1091.0,0.009,1
2025-10-18 23:19:44,1091.0,1091.0,1091.0,1091.0,0.0,0
2025-10-18 23:19:45,1091.0,1091.0,1091.0,1091.0,0.0,0
2025-10-18 23:19:46,1091.0,1091.0,1091.0,1091.0,0.0,0
2025-10-18 23:19:47,1091.0,1091.0,1091.0,1091.0,0.0,0
2025-10-18 23:19:48,1090.99,1090.99,1090.86,1090.86,5.986,40
2025-10-18 23:19:49,1090.85,1090.85,1090.85,1090.85,0.046,4
2025-10-18 23:19:50,1090.85,1090.85,1090.85,1090.85,0.0,0
2025-10-18 23:19:51,1090.85,1090.85,1090.84,1090.85,11.325,21
2025-10-18 23:19:52,1090.85,1090.85,1090.85,1090.85,0.0,0
2025-10-18 23:19:53,1090.85,1090.85,1090.85,1090.85,0.0,0
2025-10-18 23:19:54,1090.85,1090.85,1090.85,1090.85,0.0,0
2025-10-18 23:19:55,1090.84,1090.85,1090.84,1090.85,0.318,13
2025-10-18 23:19:56,1090.85,1090.85,1090.85,1090.85,0.0,0
2025-10-18 23:19:57,1090.85,1090.85,1090.85,1090.85,0.006,1
2025-10-18 23:19:58,1090.85,1090.85,1090.85,1090.85,0.007,1
2025-10-18 23:19:59,1090.85,1090.85,1090.85,1090.85,0.0,0
2025-10-18 23:20:00,1090.85,1090.85,1090.85,1090.85,0.0,0
2025-10-18 23:20:01,1090.85,1090.85,1090.85,1090.85,0.0,0
2025-10-18 23:20:02,1090.86,1090.86,1090.86,1090.86,0.592,10
2025-10-18 23:20:03,1090.86,1090.86,1090.86,1090.86,0.0,0
2025-10-18 23:20:04,1090.85,1090.85,1090.83,1090.83,0.46,25
2025-10-18 23:20:05,1090.82,1090.82,1090.82,1090.82,1.224,2
2025-10-18 23:20:06,1090.82,1090.82,1090.82,1090.82,0.007,1
2025-10-18 23:20:07,1090.82,1090.82,1090.82,1090.82,0.3,1
2025-10-18 23:20:08,1090.82,1090.82,1090.82,1090.82,0.052,1
2025-10-18 23:20:09,1090.82,1090.82,1090.82,1090.82,0.091,1
2025-10-18 23:20:10,1090.82,1090.82,1090.82,1090.82,0.0,0
2025-10-18 23:20:11,1090.81,1090.81,1090.81,1090.81,0.03,1
2025-10-18 23:20:12,1090.81,1090.81,1090.78,1090.78,0.779,45
2025-10-18 23:20:13,1090.77,1090.77,1090.74,1090.74,1.125,31
2025-10-18 23:20:14,1090.73,1090.73,1090.73,1090.73,0.014,2
2025-10-18 23:20:15,1090.73,1090.73,1090.73,1090.73,0.01,1
2025-10-18 23:20:16,1090.73,1090.73,1090.73,1090.73,0.918,3
2025-10-18 23:20:17,1090.73,1090.73,1090.73,1090.73,3.689,1
2025-10-18 23:20:18,1090.73,1090.73,1090.73,1090.73,0.027,1
